plaintext,ciphertext,algorithm,private_key
161310136029348529814282003143104152568,1164398518598033301193681797306704132576694866652642614794149530844913182347530180046920069512681,Blowfish,
306881312150943974432940492578566680005,745227127673216653919200732479427101661449925082311030602498115606325225542763575137761062073674,DES,
242859265464979804128866508658092994001,1566768649481169958270200014176218429639045900991995920350650134323849805938673194552278671476726,3DES,
119188843052881144312318288196810046719,44556202259484060579316139292044486663854147479541044649078200484674065489115,ChaCha20,
337243762505463005430213383165778702399,1631720666446974545254652156463562623436978340729790632611737931455898739249092828493936202903367,3DES,
332945448464585021031452385928325530292,46472713941774204699003362168647969577021225048874338949822977875961129587848,ChaCha20,
285677523651624914619348472844692536840,40950225564985580465816660732493743049118843688326582481600345376353351577956,ChaCha20,
99585389077278667240542733127243385018,11994024119974811569585972935764113170162815568766874080773469579091344194777172812145831305537828109687240209102777,AES,
317406345882458411796212843874311068163,1591282106402868104781767265912775526900189958487063042744855648425675111765656795299468868676258,Blowfish,
318497750704217616462323429225714131208,12341361290462539924887626763629519657574909306305302198568183827066748756251,ChaCha20,
104142768695022355410780656735230332912,2062611673800113476505855815093047058975126577148555834996709393146236414206560176784171516026541,DES,
282839354201553651304081624657751221945,1402540081050551603230654759562326440673560108871399958063659950663688880669391678985710504131632,3DES,
295863785861012116822472516530991263102,74471558254565925179762148638090944048927815198147041941934344938365925486114773761786138699795,3DES,
148134819796665345482259217301979434051,20053926035599417684330498636951662989750799189536749250723862721647610647679,ChaCha20,
177765210730690486792780409994722716539,19246288435762834121020939028942047239434923971037634584139432055007756448172894527724523335416409254394029699668678,AES,
338804122453778018474280870741037799319,4229752027165740877911841895825311617656722679539678807240749678827398290812405353625966002595123576448305247542549,AES,
143294397655541257617644952032165691267,89858991198706887815295014029720945528971458223519298962502437270153565499990,ChaCha20,
337300470079829875288668403333476414170,6220256163668227959091139917998917531216468750345006615006150859639853430585043017041984215754592540700236647522263,AES,
312238069323618928351702110890655723892,1878818112675369176419529968785637706043284064830636313386263909838931016318882865297554420564785,3DES,
292256784706137170018447007455059583458,1024096376555382100166968030553792659257240483463188726028668342087341639361890356221426495959372,Blowfish,
233802241543248209876997084899558014909,27086438416618281447893340376147063602873638665156753894007599533200287653946398413882674666764,3DES,
323495184142486629968367788705331740632,265178649158435314967897803413154387625584902150285823684492130342122346506493232080808268599874,DES,
329376992799482883471914668822319064927,59084283872063482997248821774623277363788288073817447476793325606522751732453,ChaCha20,
231206955023614147005996753089271230190,28618410754892499203003779588124624532002310828300704267307351365978226068135480979157880849716641787866702531571499,AES,
217906191286133207489394223115361445028,40289536073422091857563049612868455303325792701004571386038706677245525084973,ChaCha20,
42325094045533121736330186609634693020,607738877268993316621501266227867571897245701334713526927064520616517635213405863857282978498139,3DES,
57493936578964859818540468917221173873,43644711123262296648242691198688649726424372320155354395684841559623444425977,ChaCha20,
262751078171931502251748734167338457528,2109927089714278432507625832966917243594562703022185883023538956865585556190227105758216124880719,Blowfish,
210588099541965218957533678333302061591,676932476203890169187134890139428693130650834345857831877363713938930673966692347410811438116695,Blowfish,
157705140624405918360024541680591856153,912367305962975912064637878218682446107804594919224049610557414366307837119003028931016501415415,DES,
248522469014342974130573325078876594705,34663314264465691382087870365039610306328865481230082880458755092437519814815,ChaCha20,
330015286671723011241361559549210577837,1306618264657814875209770139912189519263247944980299116311449742012274686643586003009880201073550,3DES,
160967637035051226433495428339483523422,103424774549152849249564361416125289032879115506850069383787777609504944700186,ChaCha20,
306915783847823363710356356300549254351,786815170557339990501800065924226863985703082882174782590725429807843040063769670245532534234768,DES,
303610851284852776408216379972401003196,2067804127625314296867354942606004971491976940141975334494176502760531104922360014303034189409257,DES,
287097649762818450596166772867140872707,15646268512931731536444637802478796886219206162410279290078737799139802800476,ChaCha20,
252748571192879120275057179279688740154,408909515837769474215777646229824933407640038828228912496806578620975780793167844317415723488221,Blowfish,
188540444647601383600619290621810623670,798847736850782919343948464760622032084230940203876473814246188064507431107874279717496027559684,Blowfish,
